,url_torneo,url,torneo,nro_jornada,fecha_,equipo_local,equipo_visitante,resultado,goles_equipo_local,goles_equipo_visitante
0,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Sarmiento/Arsenal-Sarandi-Fc/2017,Liga Profesional Argentina 2017,Jornada 1,2016-08-27 00:01:00,Sarmiento,Arsenal de Sarandí,1-0,1,0
1,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Godoy-Cruz-Antonio-Tomba/Ca-Huracan/2017,Liga Profesional Argentina 2017,Jornada 1,2016-08-27 02:15:00,Godoy Cruz,CA Huracán,1-0,1,0
2,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Gimnasia-Plata/Ca-Velez-Sarsfield/2017,Liga Profesional Argentina 2017,Jornada 1,2016-08-27 19:00:00,Gimnasia La Plata,Vélez Sarsfield,2-0,2,0
3,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Rosario-Central/Defensa-Justicia/2017,Liga Profesional Argentina 2017,Jornada 1,2016-08-27 21:00:00,Rosario Central,Defensa y Justicia,0-0,0,0
4,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Racing-Club-Avellaneda/Talleres-Cordoba/2017,Liga Profesional Argentina 2017,Jornada 1,2016-08-27 23:00:00,Racing Club,Talleres Córdoba,1-1,1,1
5,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Atletico-Tucuman/Atletico-Rafaela/2017,Liga Profesional Argentina 2017,Jornada 1,2016-08-28 00:01:00,Atl. Tucumán,Atletico Rafaela,1-0,1,0
6,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/San-Lorenzo/San-Martin-San-Juan/2017,Liga Profesional Argentina 2017,Jornada 1,2016-08-28 01:00:00,San Lorenzo,San Martín San Juan,2-2,2,2
7,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Tigre/Estudiantes-Plata/2017,Liga Profesional Argentina 2017,Jornada 1,2016-08-28 19:00:00,Tigre,Estudiantes La Plata,0-3,0,3
8,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Quilmes/Newells-Old-Boys/2017,Liga Profesional Argentina 2017,Jornada 1,2016-08-28 19:10:00,Quilmes,Newell's Old Boys,0-1,0,1
9,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Belgrano/Independiente/2017,Liga Profesional Argentina 2017,Jornada 1,2016-08-28 21:00:00,Belgrano,Independiente,0-1,0,1
10,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Union-Santa-Fe/Olimpo/2017,Liga Profesional Argentina 2017,Jornada 1,2016-08-28 21:15:00,Unión Santa Fe,Olimpo,1-0,1,0
11,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-River-Plate/Ca-Banfield/2017,Liga Profesional Argentina 2017,Jornada 1,2016-08-28 23:00:00,River Plate,Banfield,4-1,4,1
12,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Lanus/Ca-Boca-Juniors/2017,Liga Profesional Argentina 2017,Jornada 1,2016-08-29 01:00:00,Lanús,Boca Juniors,1-0,1,0
13,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Aldosivi/Colon-Santa-Fe/2017,Liga Profesional Argentina 2017,Jornada 1,2016-08-30 00:01:00,Aldosivi,Colón,0-2,0,2
14,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Temperley/Patronato/2017,Liga Profesional Argentina 2017,Jornada 1,2016-08-30 02:15:00,Temperley,Patronato,1-0,1,0
15,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Patronato/Gimnasia-Plata/2017,Liga Profesional Argentina 2017,Jornada 2,2016-09-10 00:01:00,Patronato,Gimnasia La Plata,0-1,0,1
16,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Huracan/Quilmes/2017,Liga Profesional Argentina 2017,Jornada 2,2016-09-10 02:15:00,CA Huracán,Quilmes,1-1,1,1
17,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Olimpo/Ca-Lanus/2017,Liga Profesional Argentina 2017,Jornada 2,2016-09-10 19:00:00,Olimpo,Lanús,0-0,0,0
18,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Banfield/Colon-Santa-Fe/2017,Liga Profesional Argentina 2017,Jornada 2,2016-09-10 19:45:00,Banfield,Colón,0-0,0,0
19,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/San-Martin-San-Juan/Racing-Club-Avellaneda/2017,Liga Profesional Argentina 2017,Jornada 2,2016-09-10 21:00:00,San Martín San Juan,Racing Club,0-2,0,2
20,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Union-Santa-Fe/Aldosivi/2017,Liga Profesional Argentina 2017,Jornada 2,2016-09-10 22:00:00,Unión Santa Fe,Aldosivi,0-0,0,0
21,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Defensa-Justicia/San-Lorenzo/2017,Liga Profesional Argentina 2017,Jornada 2,2016-09-10 23:00:00,Defensa y Justicia,San Lorenzo,0-2,0,2
22,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Independiente/Godoy-Cruz-Antonio-Tomba/2017,Liga Profesional Argentina 2017,Jornada 2,2016-09-11 01:00:00,Independiente,Godoy Cruz,2-0,2,0
23,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Newells-Old-Boys/Ca-Tigre/2017,Liga Profesional Argentina 2017,Jornada 2,2016-09-11 19:00:00,Newell's Old Boys,Tigre,1-0,1,0
24,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Velez-Sarsfield/Ca-Rosario-Central/2017,Liga Profesional Argentina 2017,Jornada 2,2016-09-11 21:00:00,Vélez Sarsfield,Rosario Central,2-0,2,0
25,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Estudiantes-Plata/Sarmiento/2017,Liga Profesional Argentina 2017,Jornada 2,2016-09-11 21:15:00,Estudiantes La Plata,Sarmiento,1-0,1,0
26,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Boca-Juniors/Belgrano/2017,Liga Profesional Argentina 2017,Jornada 2,2016-09-11 23:00:00,Boca Juniors,Belgrano,3-0,3,0
27,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Talleres-Cordoba/Ca-River-Plate/2017,Liga Profesional Argentina 2017,Jornada 2,2016-09-12 01:00:00,Talleres Córdoba,River Plate,0-1,0,1
28,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Arsenal-Sarandi-Fc/Atletico-Tucuman/2017,Liga Profesional Argentina 2017,Jornada 2,2016-09-13 00:01:00,Arsenal de Sarandí,Atl. Tucumán,1-3,1,3
29,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Atletico-Rafaela/Temperley/2017,Liga Profesional Argentina 2017,Jornada 2,2016-09-13 02:15:00,Atletico Rafaela,Temperley,1-0,1,0
30,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Colon-Santa-Fe/Talleres-Cordoba/2017,Liga Profesional Argentina 2017,Jornada 3,2016-09-17 02:15:00,Colón,Talleres Córdoba,1-0,1,0
31,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Lanus/Union-Santa-Fe/2017,Liga Profesional Argentina 2017,Jornada 3,2016-09-17 19:00:00,Lanús,Unión Santa Fe,0-1,0,1
32,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/San-Lorenzo/Ca-Velez-Sarsfield/2017,Liga Profesional Argentina 2017,Jornada 3,2016-09-17 21:00:00,San Lorenzo,Vélez Sarsfield,2-1,2,1
33,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Rosario-Central/Patronato/2017,Liga Profesional Argentina 2017,Jornada 3,2016-09-17 21:15:00,Rosario Central,Patronato,2-1,2,1
34,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Aldosivi/Ca-Banfield/2017,Liga Profesional Argentina 2017,Jornada 3,2016-09-17 22:00:00,Aldosivi,Banfield,1-3,1,3
35,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Quilmes/Independiente/2017,Liga Profesional Argentina 2017,Jornada 3,2016-09-17 23:00:00,Quilmes,Independiente,1-1,1,1
36,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Sarmiento/Newells-Old-Boys/2017,Liga Profesional Argentina 2017,Jornada 3,2016-09-18 01:15:00,Sarmiento,Newell's Old Boys,1-1,1,1
37,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Atletico-Tucuman/Estudiantes-Plata/2017,Liga Profesional Argentina 2017,Jornada 3,2016-09-18 19:00:00,Atl. Tucumán,Estudiantes La Plata,0-2,0,2
38,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Temperley/Arsenal-Sarandi-Fc/2017,Liga Profesional Argentina 2017,Jornada 3,2016-09-18 19:15:00,Temperley,Arsenal de Sarandí,1-1,1,1
39,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Godoy-Cruz-Antonio-Tomba/Ca-Boca-Juniors/2017,Liga Profesional Argentina 2017,Jornada 3,2016-09-18 21:00:00,Godoy Cruz,Boca Juniors,1-1,1,1
40,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Belgrano/Olimpo/2017,Liga Profesional Argentina 2017,Jornada 3,2016-09-18 21:00:00,Belgrano,Olimpo,0-0,0,0
41,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-River-Plate/San-Martin-San-Juan/2017,Liga Profesional Argentina 2017,Jornada 3,2016-09-18 23:00:00,River Plate,San Martín San Juan,1-1,1,1
42,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Racing-Club-Avellaneda/Defensa-Justicia/2017,Liga Profesional Argentina 2017,Jornada 3,2016-09-19 01:00:00,Racing Club,Defensa y Justicia,1-1,1,1
43,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Tigre/Ca-Huracan/2017,Liga Profesional Argentina 2017,Jornada 3,2016-09-20 00:01:00,Tigre,CA Huracán,1-1,1,1
44,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Gimnasia-Plata/Atletico-Rafaela/2017,Liga Profesional Argentina 2017,Jornada 3,2016-09-20 02:15:00,Gimnasia La Plata,Atletico Rafaela,0-1,0,1
45,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Olimpo/Godoy-Cruz-Antonio-Tomba/2017,Liga Profesional Argentina 2017,Jornada 4,2016-09-24 02:15:00,Olimpo,Godoy Cruz,3-0,3,0
46,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Newells-Old-Boys/Atletico-Tucuman/2017,Liga Profesional Argentina 2017,Jornada 4,2016-09-24 19:00:00,Newell's Old Boys,Atl. Tucumán,3-1,3,1
47,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Atletico-Rafaela/Ca-Rosario-Central/2017,Liga Profesional Argentina 2017,Jornada 4,2016-09-24 21:15:00,Atletico Rafaela,Rosario Central,0-0,0,0
48,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Velez-Sarsfield/Racing-Club-Avellaneda/2017,Liga Profesional Argentina 2017,Jornada 4,2016-09-24 23:00:00,Vélez Sarsfield,Racing Club,0-3,0,3
49,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Independiente/Ca-Tigre/2017,Liga Profesional Argentina 2017,Jornada 4,2016-09-25 01:00:00,Independiente,Tigre,1-1,1,1
50,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Huracan/Sarmiento/2017,Liga Profesional Argentina 2017,Jornada 4,2016-09-25 01:15:00,CA Huracán,Sarmiento,0-0,0,0
51,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Estudiantes-Plata/Temperley/2017,Liga Profesional Argentina 2017,Jornada 4,2016-09-25 19:00:00,Estudiantes La Plata,Temperley,3-0,3,0
52,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Union-Santa-Fe/Belgrano/2017,Liga Profesional Argentina 2017,Jornada 4,2016-09-25 20:00:00,Unión Santa Fe,Belgrano,0-2,0,2
53,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Talleres-Cordoba/Ca-Banfield/2017,Liga Profesional Argentina 2017,Jornada 4,2016-09-25 20:45:00,Talleres Córdoba,Banfield,0-0,0,0
54,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Patronato/San-Lorenzo/2017,Liga Profesional Argentina 2017,Jornada 4,2016-09-25 21:00:00,Patronato,San Lorenzo,1-1,1,1
55,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Lanus/Aldosivi/2017,Liga Profesional Argentina 2017,Jornada 4,2016-09-25 23:00:00,Lanús,Aldosivi,0-0,0,0
56,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Boca-Juniors/Quilmes/2017,Liga Profesional Argentina 2017,Jornada 4,2016-09-25 23:00:00,Boca Juniors,Quilmes,4-1,4,1
57,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Defensa-Justicia/Ca-River-Plate/2017,Liga Profesional Argentina 2017,Jornada 4,2016-09-26 01:00:00,Defensa y Justicia,River Plate,3-3,3,3
58,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Arsenal-Sarandi-Fc/Gimnasia-Plata/2017,Liga Profesional Argentina 2017,Jornada 4,2016-09-27 00:01:00,Arsenal de Sarandí,Gimnasia La Plata,2-2,2,2
59,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/San-Martin-San-Juan/Colon-Santa-Fe/2017,Liga Profesional Argentina 2017,Jornada 4,2016-09-27 02:15:00,San Martín San Juan,Colón,0-0,0,0
60,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Quilmes/Olimpo/2017,Liga Profesional Argentina 2017,Jornada 5,2016-10-01 00:01:00,Quilmes,Olimpo,2-1,2,1
61,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Godoy-Cruz-Antonio-Tomba/Union-Santa-Fe/2017,Liga Profesional Argentina 2017,Jornada 5,2016-10-01 02:15:00,Godoy Cruz,Unión Santa Fe,2-1,2,1
62,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Rosario-Central/Arsenal-Sarandi-Fc/2017,Liga Profesional Argentina 2017,Jornada 5,2016-10-01 19:00:00,Rosario Central,Arsenal de Sarandí,5-0,5,0
63,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Aldosivi/Talleres-Cordoba/2017,Liga Profesional Argentina 2017,Jornada 5,2016-10-01 19:30:00,Aldosivi,Talleres Córdoba,2-1,2,1
64,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Temperley/Newells-Old-Boys/2017,Liga Profesional Argentina 2017,Jornada 5,2016-10-01 21:45:00,Temperley,Newell's Old Boys,0-0,0,0
65,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Racing-Club-Avellaneda/Patronato/2017,Liga Profesional Argentina 2017,Jornada 5,2016-10-01 23:00:00,Racing Club,Patronato,2-0,2,0
66,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-River-Plate/Ca-Velez-Sarsfield/2017,Liga Profesional Argentina 2017,Jornada 5,2016-10-02 01:00:00,River Plate,Vélez Sarsfield,3-0,3,0
67,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/San-Lorenzo/Atletico-Rafaela/2017,Liga Profesional Argentina 2017,Jornada 5,2016-10-02 19:00:00,San Lorenzo,Atletico Rafaela,2-1,2,1
68,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Belgrano/Ca-Lanus/2017,Liga Profesional Argentina 2017,Jornada 5,2016-10-02 19:10:00,Belgrano,Lanús,1-1,1,1
69,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Gimnasia-Plata/Estudiantes-Plata/2017,Liga Profesional Argentina 2017,Jornada 5,2016-10-02 21:00:00,Gimnasia La Plata,Estudiantes La Plata,0-0,0,0
70,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Banfield/San-Martin-San-Juan/2017,Liga Profesional Argentina 2017,Jornada 5,2016-10-02 21:15:00,Banfield,San Martín San Juan,3-2,3,2
71,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Colon-Santa-Fe/Defensa-Justicia/2017,Liga Profesional Argentina 2017,Jornada 5,2016-10-02 23:00:00,Colón,Defensa y Justicia,1-0,1,0
72,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Sarmiento/Independiente/2017,Liga Profesional Argentina 2017,Jornada 5,2016-10-02 23:00:00,Sarmiento,Independiente,0-1,0,1
73,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Tigre/Ca-Boca-Juniors/2017,Liga Profesional Argentina 2017,Jornada 5,2016-10-03 01:00:00,Tigre,Boca Juniors,1-1,1,1
74,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Atletico-Tucuman/Ca-Huracan/2017,Liga Profesional Argentina 2017,Jornada 5,2016-10-04 02:00:00,Atl. Tucumán,CA Huracán,0-2,0,2
75,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Defensa-Justicia/Ca-Banfield/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-15 00:01:00,Defensa y Justicia,Banfield,1-0,1,0
76,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Belgrano/Aldosivi/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-15 02:15:00,Belgrano,Aldosivi,0-0,0,0
77,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Velez-Sarsfield/Colon-Santa-Fe/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-15 19:00:00,Vélez Sarsfield,Colón,2-1,2,1
78,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Huracan/Temperley/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-15 21:00:00,CA Huracán,Temperley,1-2,1,2
79,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Atletico-Rafaela/Racing-Club-Avellaneda/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-15 21:00:00,Atletico Rafaela,Racing Club,3-2,3,2
80,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Estudiantes-Plata/Ca-Rosario-Central/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-15 23:00:00,Estudiantes La Plata,Rosario Central,3-2,3,2
81,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/San-Martin-San-Juan/Talleres-Cordoba/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-15 23:15:00,San Martín San Juan,Talleres Córdoba,1-3,1,3
82,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Independiente/Atletico-Tucuman/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-16 01:00:00,Independiente,Atl. Tucumán,0-2,0,2
83,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Lanus/Godoy-Cruz-Antonio-Tomba/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-16 19:00:00,Lanús,Godoy Cruz,3-0,3,0
84,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Olimpo/Ca-Tigre/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-16 21:00:00,Olimpo,Tigre,1-4,1,4
85,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Boca-Juniors/Sarmiento/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-16 21:00:00,Boca Juniors,Sarmiento,2-0,2,0
86,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Newells-Old-Boys/Gimnasia-Plata/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-16 21:15:00,Newell's Old Boys,Gimnasia La Plata,1-0,1,0
87,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Arsenal-Sarandi-Fc/San-Lorenzo/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-16 23:00:00,Arsenal de Sarandí,San Lorenzo,1-3,1,3
88,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Patronato/Ca-River-Plate/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-17 01:00:00,Patronato,River Plate,2-1,2,1
89,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Union-Santa-Fe/Quilmes/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-18 02:00:00,Unión Santa Fe,Quilmes,1-1,1,1
90,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Sarmiento/Olimpo/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-22 00:01:00,Sarmiento,Olimpo,1-1,1,1
91,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Talleres-Cordoba/Defensa-Justicia/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-22 02:15:00,Talleres Córdoba,Defensa y Justicia,2-0,2,0
92,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Quilmes/Ca-Lanus/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-22 19:00:00,Quilmes,Lanús,1-0,1,0
93,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Godoy-Cruz-Antonio-Tomba/Belgrano/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-22 20:15:00,Godoy Cruz,Belgrano,2-0,2,0
94,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Temperley/Independiente/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-22 21:00:00,Temperley,Independiente,0-1,0,1
95,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Colon-Santa-Fe/Patronato/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-22 22:30:00,Colón,Patronato,0-1,0,1
96,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Racing-Club-Avellaneda/Arsenal-Sarandi-Fc/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-22 23:00:00,Racing Club,Arsenal de Sarandí,1-0,1,0
97,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-River-Plate/Atletico-Rafaela/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-23 01:00:00,River Plate,Atletico Rafaela,1-0,1,0
98,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Gimnasia-Plata/Ca-Huracan/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-23 19:00:00,Gimnasia La Plata,CA Huracán,1-0,1,0
99,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Banfield/Ca-Velez-Sarsfield/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-23 21:00:00,Banfield,Vélez Sarsfield,1-0,1,0
100,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Rosario-Central/Newells-Old-Boys/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-23 21:00:00,Rosario Central,Newell's Old Boys,0-1,0,1
101,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Tigre/Union-Santa-Fe/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-23 21:00:00,Tigre,Unión Santa Fe,3-1,3,1
102,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/San-Lorenzo/Estudiantes-Plata/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-23 23:00:00,San Lorenzo,Estudiantes La Plata,1-2,1,2
